date,generation,consumption,temp_NW_UES,temp_SPB,pressure_SPB,humidity_SPB,wind_speed_SPB,cloudiness_SPB,USD_to_RUB,gas_avg_price,coal_close_price,oil_avg_price,frequency,day_of_week
2014-06-20,2421041.0,2411886.0,16.31,13.225,748.0499999999998,74.875,1.625,86.25,34.3025,4.565,61.5,114.71,50.006249999999994,4
2014-06-21,2330189.0,2324990.0,17.44,12.624999999999998,751.1875,64.75,2.375,78.75,34.419000000000004,4.555499999999999,61.5,114.659996,50.001666666666665,5
2014-06-22,2283969.0,2279604.0,18.39,12.975000000000001,754.8625000000001,59.0,2.125,58.125,34.37256666666667,4.5459999999999985,61.5,114.61,50.00416666666666,6
2014-06-23,2422955.0,2412572.0,18.41,11.35,754.9625000000001,80.0,1.25,98.125,34.32613333333333,4.492,61.5,114.56,50.00083333333333,0
2014-06-24,2432403.0,2421513.0,18.07,11.8375,755.6750000000001,75.5,1.0,86.25,34.2797,4.4975000000000005,61.58,114.1,49.998333333333335,1
2014-06-25,2436717.0,2425326.0,17.45,11.9375,756.4375,66.125,1.5,93.75,33.9812,4.5569999999999995,61.64,114.1,50.00416666666666,2
2014-06-26,2448914.0,2428874.0,17.0,11.5625,760.725,62.25,0.875,88.125,33.907,4.473,61.7,113.51,50.001666666666665,3
2014-06-27,2455091.0,2431343.0,16.65,12.4875,763.2125000000001,59.5,1.0,72.5,33.7508,4.4205000000000005,61.63,113.21,50.00416666666666,4
2014-06-28,2359451.0,2336619.0,16.29,13.850000000000001,764.225,64.125,1.125,44.375,33.6306,4.41725,61.62,113.06,50.006249999999994,5
2014-06-29,2305622.0,2286393.0,16.5,14.8625,762.2749999999999,65.0,1.5,73.125,33.905125,4.414,61.61,112.91,50.003750000000004,6
2014-06-30,2407506.0,2390903.0,17.01,15.762500000000001,754.85,92.25,1.625,100.0,34.17965,4.4355,61.6,112.76,50.002916666666664,0
2014-07-01,2935917.0,2895473.0,-8.12,2.5125,757.8500000000001,90.75,2.5,100.0,34.454175000000006,4.4455,55.98,107.26,49.99875,1
2014-07-02,3361293.0,3336908.0,-16.0,-5.425,754.8625,83.75,1.0,59.375,34.7287,4.3985,57.23,109.41,49.998333333333335,2
2014-07-03,3036496.0,3002985.0,-4.03,3.0875,770.6,78.625,3.375,63.125,36.1251,4.369999999999999,60.27,108.81,50.00083333333333,3
2014-07-04,2832130.0,2799334.0,3.95,2.9624999999999995,758.625,61.625,1.0,53.75,35.89005,4.364,60.43,105.91,50.00999999999999,4
2014-07-05,2620285.0,2594211.0,7.54,5.9375,763.1375,47.25,1.875,26.25,35.655,4.3500000000000005,63.25,107.76,50.00958333333333,5
2014-07-06,2389528.0,2372407.0,16.09,19.599999999999998,762.775,78.0,1.375,78.75,34.6573,4.336,61.725,109.06,50.005833333333335,6
2014-07-07,2403285.0,2386737.0,20.45,21.537499999999998,767.5875,58.625,0.75,8.75,35.38375,4.2705,60.2,110.36,50.004999999999995,0
2014-07-08,2464296.0,2440452.0,20.14,25.137500000000003,762.65,56.625,0.625,28.75,36.1102,4.1835,60.08,105.31,50.00458333333333,1
2014-07-09,2402109.0,2374454.0,13.17,15.2,765.4,83.5,0.75,33.125,38.046099999999996,4.1965,56.265,99.065,49.999583333333334,2
2014-07-10,2826350.0,2795352.0,3.44,6.875,779.4250000000001,62.0,1.125,48.75,39.982,4.150499999999999,52.45,92.82,50.0,3
2014-07-11,3018929.0,2983553.0,-0.86,2.6375,757.6125000000001,96.875,1.0,100.0,45.1854,4.1325,52.0,83.27,50.002916666666664,4
2014-07-12,3188587.0,3132342.0,-10.11,1.775,760.7499999999999,94.875,2.375,100.0,42.467425,4.134,54.87,91.11666,50.00583333333333,5
2014-07-13,2298789.0,2286910.0,19.64,23.8625,762.5625,51.875,2.0,43.75,39.749449999999996,4.1355,57.74,98.96333,50.00333333333333,6
2014-07-14,2421901.0,2406030.0,20.37,24.4625,760.9875,60.125,2.0,75.0,37.031475,4.1325,60.61,106.81,50.00375,0
2014-07-15,2419468.0,2403555.0,20.49,21.974999999999998,762.2499999999999,74.875,1.375,84.375,34.3135,4.117,60.6,107.16,50.00333333333333,1
2014-07-16,2431377.0,2419663.0,20.77,21.3125,762.6999999999999,71.375,1.625,53.125,34.3723,4.1195,60.5,107.01,50.00083333333333,2
2014-07-17,2460218.0,2443907.0,19.21,20.7125,764.2875,66.875,1.875,47.5,34.3853,4.0195,60.2,107.55,50.00416666666666,3
2014-07-18,2435268.0,2421316.0,17.37,21.1625,764.8750000000001,69.0,0.625,41.25,34.7998,3.955,60.2,107.0,50.00791666666666,4
2014-07-19,2330635.0,2317327.0,17.44,22.7125,764.8000000000001,65.125,0.75,46.875,35.1627,3.9135,60.133335,107.12,50.00375,5
2014-07-20,2296133.0,2284706.0,17.72,22.849999999999998,763.85,58.75,0.625,36.875,35.138466666666666,3.872,60.066666,107.24,50.0025,6
2014-07-21,2427168.0,2413947.0,18.15,21.775,763.8,55.625,0.875,22.5,35.11423333333334,3.8595,60.0,107.36,50.00333333333333,0
2014-07-22,2429439.0,2415665.0,18.62,21.775000000000002,766.0500000000001,62.75,1.25,28.125,35.09,3.805,60.38,107.5,50.00333333333333,1
2014-07-23,2439012.0,2426408.0,19.27,21.8375,766.4875000000001,65.625,1.125,55.625,35.0387,3.7805,60.53,107.81,50.0075,2
2014-07-24,2439505.0,2423538.0,19.04,23.275,766.0375,59.375,0.375,10.625,34.8101,3.821,60.58,107.66,50.00083333333333,3
2014-07-25,2436230.0,2419585.0,17.47,21.85,766.4250000000001,65.0,1.75,7.5,35.0786,3.813,60.53,108.31,50.000416666666666,4
2014-07-26,2351763.0,2337917.0,17.67,25.037499999999998,765.2125,68.5,1.875,13.125,35.0535,3.784,60.496666,108.14333,50.005833333333335,5
2014-07-27,2314235.0,2300938.0,17.37,25.650000000000002,765.375,57.625,1.125,3.75,35.1509,3.755,60.463333,107.97666,49.997083333333336,6
2014-07-28,2427090.0,2420022.0,18.42,26.049999999999997,762.8249999999999,54.0,1.125,40.0,35.2483,3.7875,60.43,107.81,50.001666666666665,0
2014-07-29,2448958.0,2439312.0,18.91,24.974999999999998,758.65,64.5,1.625,64.375,35.3457,3.779,60.0,107.61,49.99916666666667,1
2014-07-30,2462504.0,2451021.0,19.51,24.087499999999995,758.3625000000001,70.25,1.625,50.625,35.6339,3.7895,59.95,106.71,49.9975,2
2014-07-31,2467822.0,2456674.0,20.19,26.875000000000004,757.3000000000001,56.125,2.5,46.875,35.7271,3.825,59.62,105.96,50.00125,3
2014-08-01,2987029.0,2939734.0,-6.42,2.9124999999999996,751.0875000000001,96.875,2.0,100.0,35.16575,3.829,57.55,107.36,50.00333333333333,4
2014-08-02,3239771.0,3206290.0,-14.25,0.025000000000000022,752.8000000000001,90.375,2.25,99.375,34.6044,3.802,58.523335,107.22667,50.00125,5
2014-08-03,2865529.0,2838135.0,-2.99,3.8249999999999997,763.45,75.25,4.0,75.625,36.2618,3.775,59.496666,107.09333,50.00083333333333,6
2014-08-04,2828157.0,2795881.0,3.33,1.6875,759.6499999999999,52.0,1.25,30.0,35.4679,3.819,60.47,106.96,50.0025,0
2014-08-05,2578447.0,2556463.0,9.41,5.5125,761.5749999999999,76.0,1.625,74.375,35.4971,3.8705,64.48,108.0,50.01208333333332,1
2014-08-06,2332942.0,2328449.0,16.05,16.5125,761.9375,72.5,2.125,46.25,35.033100000000005,3.9165,62.355003,108.78,50.0025,2
2014-08-07,2404233.0,2386309.0,19.38,22.712500000000002,671.25,55.625,0.625,17.5,34.5691,3.9195,60.23,109.56,50.00541666666666,3
2014-08-08,2472940.0,2445092.0,19.66,22.5,760.075,75.0,1.125,51.25,36.2496,3.9275,60.0,104.81,50.0,4
2014-08-09,2527608.0,2502916.0,12.73,15.725,766.1624999999999,72.625,0.5,37.5,37.99565,3.9645,56.42,100.46,50.00583333333333,5
2014-08-10,2840500.0,2800739.0,3.46,6.862499999999999,768.8625000000001,65.125,2.125,53.75,39.7417,4.0015,52.3,91.74,50.00749999999999,6
2014-08-11,2958232.0,2910923.0,-1.22,2.4875000000000007,755.175,95.5,1.875,100.0,47.8774,3.967,52.525,79.71,50.00083333333333,0
2014-08-12,3304679.0,3255182.0,-8.27,1.575,759.575,83.5,3.75,98.75,41.9832,3.987,52.75,67.68,50.004999999999995,1
2014-08-13,2496088.0,2468801.0,19.51,19.450000000000003,755.125,74.25,2.25,85.0,36.089,3.886,59.95,104.26,50.01083333333332,2
2014-08-14,2502138.0,2471925.0,19.65,18.075000000000003,756.5374999999999,70.625,1.75,73.75,36.2222,3.8795,60.0,103.36,50.00874999999999,3
2014-08-15,2513173.0,2483609.0,20.94,17.45,751.7750000000001,80.375,2.0,86.25,36.0395,3.8160000000000003,60.07,103.2,50.00583333333333,4
2014-08-16,2408350.0,2378027.0,20.52,17.875,752.8375,76.25,1.75,89.375,36.0014,3.77675,60.006668,102.90333,50.00666666666666,5
2014-08-17,2360608.0,2341909.0,19.78,18.075,751.275,71.375,1.625,79.375,36.010733333333334,3.7375,59.943333,102.60667,50.00416666666666,6
2014-08-18,2482884.0,2460092.0,19.69,18.4625,753.9749999999999,68.625,2.375,48.125,36.020066666666665,3.781,59.88,102.31,50.00874999999999,0
2014-08-19,2481022.0,2452689.0,19.43,17.875,754.0625,66.75,2.5,71.25,36.0294,3.8475,59.88,101.66,50.002916666666664,1
2014-08-20,2497843.0,2455512.0,19.16,16.900000000000002,756.2749999999999,66.25,3.25,66.25,36.1094,3.8355,59.87,101.86,49.997083333333336,2
2014-08-21,2500864.0,2465697.0,18.49,16.0125,756.3625,69.5,3.625,51.25,36.224000000000004,3.8705,59.25,102.4,50.00708333333333,3
2014-08-22,2507010.0,2467786.0,17.8,14.7625,756.6875,77.25,2.125,90.625,36.3317,3.859,58.97,102.3,50.00333333333333,4
2014-08-23,2395793.0,2357172.0,17.22,15.624999999999998,758.6375,73.25,2.5,68.125,36.0027,3.8585000000000003,58.79,102.30334,50.00666666666666,5
2014-08-24,2355248.0,2317271.0,17.22,15.6125,759.1625000000001,77.375,1.625,83.125,36.04183333333333,3.858,58.61,102.30666,50.0,6
2014-08-25,2500819.0,2456761.0,16.34,14.9125,754.7125,89.25,0.875,100.0,36.08096666666667,3.9010000000000002,58.43,102.31,49.99833333333333,0
2014-08-26,2491071.0,2457513.0,15.58,14.55,745.7,87.625,2.0,95.0,36.1201,3.9385,56.75,102.61,50.00125,1
2014-08-27,2496404.0,2467756.0,14.52,12.625,747.4375,88.0,2.875,92.5,36.1358,3.9565,57.08,102.65,50.00416666666666,2
2014-08-28,2504777.0,2473311.0,14.03,13.974999999999998,751.15,83.875,0.75,83.125,36.1397,4.037,57.28,102.56,50.00125,3
2014-08-29,2501961.0,2467678.0,14.01,12.775,755.9625,86.375,0.625,77.5,36.3053,4.0485,57.18,103.11,50.0075,4
2014-08-30,2406795.0,2368921.0,13.66,12.024999999999999,760.8125,77.625,1.375,80.0,36.9316,4.0482499999999995,57.213333,104.37334,50.002916666666664,5
2014-08-31,2374109.0,2336782.0,13.86,11.8375,766.3625000000001,82.0,1.0,82.5,36.65478,4.048,57.246666,105.636665,50.00416666666666,6
2014-09-01,3088003.0,3054780.0,-4.8,4.125,749.4875,94.375,2.625,100.0,36.37796,4.0305,57.28,106.9,50.00125,0
2014-09-02,3173777.0,3140218.0,-12.49,2.5375,754.6250000000001,87.0,2.0,100.0,36.10114,3.9585,58.316666,107.200005,50.00333333333333,1
2014-09-03,2849677.0,2818971.0,-1.89,4.1125,766.2249999999999,64.875,3.5,44.375,35.82432,3.873,59.353333,107.5,50.0,2
2014-09-04,2812198.0,2787306.0,1.85,0.8500000000000001,763.0500000000001,46.875,1.625,5.625,35.5475,3.8339999999999996,60.39,107.8,50.00791666666666,3
2014-09-05,2393296.0,2372129.0,11.79,10.4125,759.7874999999999,87.75,1.25,86.875,35.0343,3.8145,63.68,107.91,50.00125,4
2014-09-06,2471081.0,2458074.0,16.25,17.662499999999998,760.3375,72.625,2.0,81.25,34.730050000000006,3.7975,59.85,109.26,50.0025,5
2014-09-07,2400138.0,2386348.0,19.1,21.5125,763.8874999999999,63.5,1.125,26.875,34.4258,3.7805,60.25,108.61,50.006249999999994,6
2014-09-08,2385186.0,2353474.0,20.46,22.849999999999998,758.6374999999998,51.75,2.0,33.125,36.4461,3.8405,58.25,104.185,49.99875,0
2014-09-09,2536751.0,2511371.0,12.18,18.012500000000003,763.6375,64.25,0.875,26.25,37.0866,3.9345,56.25,99.76,50.006249999999994,1
2014-09-10,2856973.0,2813510.0,3.77,9.9375,760.8249999999999,84.625,1.875,100.0,39.9819,3.9655,51.85,90.94,50.00791666666666,2
2014-09-11,2908656.0,2865940.0,-1.01,3.425,764.6125000000001,89.625,1.875,95.625,46.6449,3.886,52.324997,78.745,50.00541666666667,3
2014-09-12,3302088.0,3247434.0,-7.0,2.1250000000000004,762.0999999999999,88.0,3.25,95.625,53.3079,3.8225,52.8,66.55,50.00375,4
2014-09-13,2471866.0,2436280.0,13.18,14.612499999999999,770.0875,81.0,1.25,53.125,37.6545,3.8382499999999995,54.033333,76.920006,50.00333333333333,5
2014-09-14,2457083.0,2418592.0,11.43,12.325,773.1,77.375,0.875,31.25,37.765033333333335,3.8539999999999996,55.266666,87.29,50.0025,6
2014-09-15,2574468.0,2547396.0,10.59,13.75,772.025,76.75,0.875,25.625,37.875566666666664,3.906,56.5,97.66,50.00291666666666,0
2014-09-16,2587812.0,2559181.0,9.26,11.950000000000001,772.7875,79.875,0.875,0.0,37.9861,3.931,56.25,98.44,50.004999999999995,1
2014-09-17,2616247.0,2581833.0,8.11,13.087499999999999,772.1750000000001,74.625,0.625,26.875,38.7058,4.0,55.98,98.86,50.00208333333333,2
2014-09-18,2646624.0,2609708.0,8.38,13.25,769.9875000000001,81.0,0.875,0.0,38.3724,3.9589999999999996,54.8,98.02,50.00541666666666,3
2014-09-19,2652475.0,2619733.0,8.88,13.537499999999998,768.1,83.875,0.375,54.375,38.4209,3.8695,54.52,98.0,50.00666666666666,4
2014-09-20,2562122.0,2522239.0,9.17,14.925,764.5749999999999,65.125,1.375,12.5,38.4134,3.85425,54.52,97.80666,50.01124999999999,5
2014-09-21,2511625.0,2474427.0,9.47,14.4,759.5250000000001,58.0,1.75,29.375,38.468333333333334,3.839,54.52,97.613335,50.00916666666666,6
2014-09-22,2629169.0,2600652.0,9.96,13.5125,754.05,70.25,2.125,96.875,38.52326666666667,3.841,54.52,97.42,50.01125,0
2014-09-23,2642689.0,2612506.0,10.78,9.7875,748.5375,90.5,2.125,100.0,38.5782,3.858,54.37,97.04,50.0025,1
2014-09-24,2654222.0,2626856.0,10.38,5.775,753.9625,74.25,3.0,81.875,38.6672,3.859,52.58,96.99,50.00375,2
2014-09-25,2681828.0,2645434.0,8.52,9.6,757.3625000000001,69.25,3.375,88.75,38.383,3.906,52.79,96.98,49.99875,3
2014-09-26,2685328.0,2648906.0,7.4,10.9,759.15,66.25,2.25,30.0,38.3007,3.9575,53.0,96.98,50.006249999999994,4
2014-09-27,2601674.0,2561173.0,7.11,12.287500000000001,753.0,75.0,4.0,61.25,38.7243,3.9939999999999998,53.0,96.94667,50.0025,5
2014-09-28,2564972.0,2527223.0,7.64,12.337499999999999,756.8375000000001,81.875,3.375,80.0,38.94506666666667,4.0305,53.0,96.91333,50.00083333333333,6
2014-09-29,2689328.0,2657101.0,8.18,13.0,757.6874999999999,78.375,2.625,85.625,39.16583333333333,4.0865,53.0,96.88,50.0025,0
2014-09-30,2690492.0,2661631.0,8.34,9.9375,760.3874999999999,71.375,3.25,55.625,39.3866,4.138,52.93,96.04,50.004999999999995,1
2014-10-01,3098988.0,3065920.0,-4.53,2.7750000000000004,741.8125,94.5,1.625,100.0,33.1547,4.1005,57.25,107.31,50.00416666666666,2
2014-10-02,3289751.0,3260176.0,-11.84,2.0125,755.8124999999999,90.0,1.75,100.0,34.01956666666666,3.9835,57.25,109.21,50.0025,3
2014-10-03,2894251.0,2857215.0,-0.37,6.225,762.4,72.0,3.0,32.5,34.884433333333334,3.996,59.8,108.26,50.00083333333333,4
2014-10-04,2816957.0,2794307.0,0.81,2.05,770.6125000000001,42.75,1.75,12.5,35.7493,3.986,60.48,107.6,50.00208333333333,5
2014-10-05,2387790.0,2365207.0,12.63,14.537499999999998,756.0250000000001,80.375,1.25,93.125,35.0398,3.9760000000000004,60.065002,108.75,50.00125,6
2014-10-06,2462974.0,2445643.0,15.82,14.5375,761.5875,77.25,1.25,90.0,34.3303,3.923,59.65,109.9,50.00416666666666,0
2014-10-07,2416145.0,2398746.0,18.02,15.025,765.7624999999999,67.125,1.625,58.75,34.0758,3.917,60.57,108.4,50.00375,1
2014-10-08,2345005.0,2326965.0,21.04,22.737499999999997,758.75,69.625,2.0,45.625,35.55095,3.8805,58.46,104.025,50.00583333333333,2
2014-10-09,2547966.0,2519705.0,11.78,17.25,763.1875000000001,74.625,1.0,66.25,37.0261,3.878,56.35,99.65,50.00208333333333,3
2014-10-10,2837959.0,2804489.0,5.5,10.5375,758.1375,93.75,1.625,98.75,39.98,3.8605,51.8,89.58,50.00749999999999,4
2014-10-11,3022706.0,2990197.0,-0.87,5.5125,768.525,80.75,2.0,90.0,47.0958,3.84975,52.08,83.53,50.00333333333333,5
2014-10-12,3287710.0,3234531.0,-6.13,2.2124999999999995,764.7249999999999,84.0,3.875,95.625,54.2116,3.839,52.68,65.74,50.00916666666666,6
2014-10-13,2808983.0,2775447.0,5.96,8.2625,760.4375,89.375,0.625,99.375,47.26835,3.8735,51.7,89.03,50.00541666666667,0
2014-10-14,2813200.0,2783154.0,5.29,6.5625,760.6624999999999,93.125,0.75,100.0,40.3251,3.8805,51.0,87.1,49.99916666666666,1
2014-10-15,2835830.0,2803936.0,5.15,6.775,760.4875,79.0,1.25,72.5,40.5304,3.8105,51.25,84.9,50.00333333333333,2
2014-10-16,2864687.0,2827104.0,3.82,2.0875,762.5125,68.625,1.5,76.875,40.9416,3.7889999999999997,51.25,84.39,50.00666666666666,3
2014-10-17,2894660.0,2860122.0,1.19,0.175,761.9875000000001,73.875,1.375,70.0,40.7457,3.761,51.25,86.28,50.01,4
2014-10-18,2853127.0,2803361.0,-1.73,0.04999999999999981,767.75,66.625,1.25,22.5,41.045,3.7424999999999997,51.26,86.12666,50.002916666666664,5
2014-10-19,2832300.0,2795209.0,-3.44,0.5125,761.3625000000001,84.625,1.75,82.5,40.990500000000004,3.7239999999999998,51.27,85.973335,50.002916666666664,6
2014-10-20,2979617.0,2956924.0,-2.16,2.2125,746.4499999999999,94.875,1.25,99.375,40.936,3.688,51.28,85.82,49.99791666666667,0
2014-10-21,2991695.0,2965374.0,-0.44,1.1625,754.0625000000001,79.875,2.0,98.125,40.8815,3.677,51.48,85.82,50.00375,1
2014-10-22,3018415.0,2988992.0,-2.31,-2.4,766.075,68.375,1.625,90.0,41.0501,3.6825,51.7,85.48,50.00583333333333,2
2014-10-23,3050549.0,3017881.0,-4.37,-2.3874999999999997,775.925,72.375,1.25,95.0,40.9671,3.6365,51.45,85.82,50.00749999999999,3
2014-10-24,3070990.0,3041224.0,-5.45,-0.7874999999999999,779.2125000000001,75.0,1.125,42.5,41.4958,3.5945,51.58,86.42,50.00416666666666,4
2014-10-25,2998265.0,2958556.0,-5.92,0.37500000000000006,773.2125,58.5,2.75,93.75,41.8101,3.59725,51.586666,86.18,50.0,5
2014-10-26,2959353.0,2919000.0,-5.22,1.225,768.2125,62.5,3.125,90.625,41.856633333333335,3.6,51.593334,85.939995,50.005,6
2014-10-27,3071864.0,3040229.0,-3.28,5.9750000000000005,762.175,86.0,3.625,99.375,41.903166666666664,3.5955000000000004,51.6,85.7,50.00125,0
2014-10-28,3065186.0,3025195.0,-1.06,10.3375,760.1625,92.625,4.0,100.0,41.9497,3.609,52.0,85.91,50.004999999999995,1
2014-10-29,3025809.0,2989838.0,1.88,10.6125,758.9125,52.0,4.125,20.0,42.3934,3.7125,52.75,86.7,50.00666666666666,2
2014-10-30,3001865.0,2968359.0,1.67,7.4625,761.8125000000001,77.875,2.375,58.75,42.6525,3.8215,53.25,86.5,50.00458333333333,3
2014-10-31,2976513.0,2948759.0,2.3,4.5375000000000005,764.225,87.25,2.25,69.375,43.3943,3.8955,53.25,86.04,50.00833333333333,4
2014-11-01,3023876.0,2986798.0,-5.44,-4.225,745.325,86.25,3.25,98.75,33.2062,3.96375,55.35,97.4,50.0025,5
2014-11-02,3275590.0,3249397.0,-11.99,2.0124999999999997,756.6249999999999,91.5,1.875,100.0,34.7636,4.032,57.45,108.76,50.00458333333333,6
2014-11-03,2990730.0,2956725.0,0.09,2.9125,762.9875000000001,84.25,3.25,68.75,35.160849999999996,4.027,60.4,108.2,50.01208333333333,0
2014-11-04,2809522.0,2789290.0,0.84,6.0375000000000005,767.45,35.125,3.75,51.875,35.5581,4.104,60.5,107.21,50.006249999999994,1
2014-11-05,2403013.0,2381306.0,12.84,11.15,750.1375,93.0,1.625,96.875,34.9631,4.23,59.965,108.205,50.00208333333333,2
2014-11-06,2431957.0,2422334.0,15.41,15.2,764.65,70.625,1.75,49.375,34.3681,4.284,59.43,109.2,50.0025,3
2014-11-07,2424637.0,2403232.0,17.35,16.175,768.175,57.375,1.0,1.25,33.8353,4.388,60.62,106.5,50.007083333333334,4
2014-11-08,2489838.0,2466155.0,20.18,20.4125,759.1750000000001,58.875,1.375,53.125,35.5023,4.449,60.0,104.86,50.00333333333333,5
2014-11-09,2549820.0,2522320.0,12.63,17.9375,767.425,78.25,1.0,30.625,37.1693,4.51,56.47,99.06,50.01041666666666,6
2014-11-10,2729343.0,2684817.0,6.9,11.674999999999999,759.85,86.625,2.375,93.75,40.2125,4.3685,54.25,90.68,50.0,0
2014-11-11,3029907.0,2995200.0,-0.38,6.6875,763.3000000000001,90.875,2.75,99.375,45.8926,4.2174999999999985,52.03,82.3,50.00791666666667,1
2014-11-12,3272981.0,3217933.0,-5.53,-0.175,757.9625000000001,79.125,3.375,74.375,54.2758,4.176,51.95,64.34,50.00208333333333,2
2014-11-13,3032517.0,3001295.0,-0.38,4.25,771.6875,85.375,1.125,94.375,46.3379,4.0685,51.95,79.45,50.00749999999999,3
2014-11-14,3049096.0,3015887.0,-1.42,1.675,677.9499999999999,88.25,1.125,91.875,46.1233,4.0025,52.0,78.45,50.00666666666667,4
2014-11-15,2989581.0,2946857.0,-3.65,1.7,774.6750000000001,90.25,1.125,100.0,47.391999999999996,4.0825,51.983334,78.58333,50.0,5
2014-11-16,2978705.0,2943595.0,-7.04,-0.925,774.7125,85.125,1.75,100.0,47.372299999999996,4.1625,51.966667,78.71667,50.00708333333333,6
2014-11-17,3155869.0,3119068.0,-8.07,-0.9375,774.1875,79.25,1.25,75.625,47.3526,4.23,51.95,78.85,50.00541666666666,0
2014-11-18,3169148.0,3136067.0,-7.56,-2.3875,775.2125,87.25,0.375,30.625,47.3329,4.2425,51.75,78.66,50.00458333333333,1
2014-11-19,3180603.0,3147276.0,-6.82,-3.1874999999999996,777.0,92.75,0.5,93.125,46.9797,4.3565000000000005,51.6,78.35,50.00791666666666,2
2014-11-20,3201601.0,3162235.0,-5.83,-5.762499999999999,778.475,90.625,0.5,87.5,47.0294,4.391,51.6,78.75,50.00375,3
2014-11-21,3204946.0,3163849.0,-5.03,-5.175000000000001,774.3625000000001,89.25,1.25,88.125,46.7047,4.3424999999999985,53.03,80.08,50.00666666666666,4
2014-11-22,3112099.0,3060565.0,-5.9,-0.55,769.8375,79.5,1.125,90.625,45.7926,4.259833333333332,53.059998,80.08,50.004999999999995,5
2014-11-23,3075813.0,3027784.0,-8.36,1.2249999999999999,774.4124999999999,93.125,0.75,100.0,45.4568,4.1771666666666665,53.09,80.08,50.001666666666665,6
2014-11-24,3237301.0,3195283.0,-10.29,-0.55,775.5749999999999,95.25,1.875,98.75,45.121,4.0945,53.120003,80.08,50.00125,0
2014-11-25,3261989.0,3222438.0,-9.97,-2.9875,771.7499999999999,85.375,2.375,86.875,44.7852,4.2745,53.15,78.82,50.002916666666664,1
2014-11-26,3272666.0,3226500.0,-8.89,-0.9500000000000001,771.6875,90.0,2.125,100.0,44.9758,4.423,53.1,78.0,50.008333333333326,2
2014-11-27,3281606.0,3234972.0,-10.35,-1.4000000000000001,772.0374999999999,76.875,1.625,98.75,46.4244,4.277,53.1,74.7,50.00375,3
2014-11-28,3295704.0,3251979.0,-12.5,-3.45,776.125,89.0,1.75,100.0,47.6629,4.171,53.1,70.7,50.00375,4
2014-11-29,3199464.0,3147785.0,-11.77,-4.975,778.3374999999999,85.875,1.125,69.375,49.321999999999996,4.077,54.175,80.09,50.01333333333332,5
2014-11-30,3148523.0,3097347.0,-10.19,-4.9125,775.6125,94.5,1.125,67.5,44.48013333333333,3.983,55.25,89.479996,50.00416666666666,6
2014-12-01,2990372.0,2953054.0,-5.19,-5.9375,749.825,81.625,2.5,100.0,39.63826666666667,3.9845,56.325,98.87,50.00208333333333,0
2014-12-02,3268421.0,3242356.0,-11.67,1.5125,754.575,92.25,1.625,100.0,34.7964,3.924,57.4,108.26,50.00458333333333,1
2014-12-03,2983526.0,2951506.0,0.18,2.8625000000000003,765.1374999999999,77.75,2.625,48.125,36.4015,3.815,60.15,108.25,50.002916666666664,2
2014-12-04,2729085.0,2703956.0,2.0,6.7124999999999995,760.8625,63.875,3.25,84.375,35.6239,3.7155,61.915,108.28,50.002916666666664,3
2014-12-05,2505716.0,2488290.0,14.83,11.8875,754.3125,82.875,1.75,95.0,34.9733,3.745,63.68,108.31,50.004999999999995,4
2014-12-06,2323432.0,2302476.0,15.35,16.7875,759.9875000000001,73.0,1.5,88.125,34.3227,3.7525,59.03,111.11,50.00333333333333,5
2014-12-07,2338253.0,2322609.0,18.31,19.05,766.6125,58.0,1.0,64.375,34.0582,3.76,59.53,107.86,50.00125,6
2014-12-08,2497270.0,2472116.0,19.4,21.7625,755.0500000000001,74.5,1.75,95.0,36.0475,3.672,60.03,104.61,50.00791666666667,0
2014-12-09,2556006.0,2527393.0,13.02,16.575000000000003,767.925,91.0,1.125,91.875,37.3758,3.6595,56.48,97.8,50.00416666666666,1
2014-12-10,2684717.0,2642285.0,6.12,10.0375,667.1375,88.125,1.0,83.75,41.6639,3.6745,54.25,89.46001,50.00416666666666,2
2014-12-11,3030628.0,2995913.0,-0.03,7.5249999999999995,765.875,93.375,1.375,99.375,45.952,3.696,52.02,81.12,50.00375,3
2014-12-12,3264290.0,3212683.0,-5.29,0.13749999999999998,752.5500000000001,74.5,2.25,100.0,54.7932,3.7405,51.68,62.8,50.00208333333333,4
2014-12-13,3165803.0,3100810.0,-4.64,1.2125000000000001,740.2875,91.0,3.5,100.0,56.8919,3.82425,51.57,62.426666,50.00125,5
2014-12-14,3093691.0,3044376.0,-4.29,2.1875,751.4,86.5,3.125,98.75,57.37663333333333,3.908,51.46,62.053333,50.00208333333333,6
2014-12-15,3212982.0,3174373.0,-3.97,1.75,760.3875,84.375,3.625,80.0,57.86136666666667,3.802,51.35,61.68,50.01083333333332,0
2014-12-16,3231934.0,3185927.0,-3.75,2.2375,754.4625,84.125,3.375,86.875,58.3461,3.6965,51.4,60.41,50.002916666666664,1
2014-12-17,3252188.0,3202477.0,-4.2,3.0000000000000004,750.2,87.5,3.0,92.5,61.1512,3.6775,51.25,60.3,50.00375,2
2014-12-18,3243639.0,3195073.0,-4.52,0.9624999999999999,748.525,90.25,2.875,89.375,67.7851,3.7205,48.98,60.42,50.007083333333334,3
2014-12-19,3241717.0,3181083.0,-4.81,1.475,744.2874999999999,89.25,2.75,99.375,59.6029,3.5589999999999997,47.55,60.84,50.00208333333333,4
